year,State_from,State_to,estimate,MOE
2015,Illinois,Georgia,9960,3269
2015,Illinois,Hawaii,1936,792
2015,Illinois,Idaho,857,485
2015,Illinois,Indiana,34221,4574
2015,Illinois,Iowa,19702,2603
2015,Illinois,Kansas,2870,946
2015,Illinois,Kentucky,4776,1267
2015,Illinois,Louisiana,2942,1212
2015,Illinois,Maine,297,205
2015,Illinois,Maryland,2248,924
2015,Illinois,Massachusetts,3192,1062
2015,Illinois,Michigan,13252,2542
2015,Illinois,Minnesota,6974,1608
2015,Illinois,Mississippi,1371,856
2015,Illinois,Missouri,23915,4061
2015,Illinois,Montana,1012,851
2015,Illinois,Nevada,3552,2074
2015,Illinois,New Hampshire,563,431
2015,Illinois,New Jersey,2438,1188
2015,Illinois,New Mexico,1267,489
2015,Illinois,New York,6499,1488
2015,Illinois,North Carolina,8100,2216
2015,Illinois,North Dakota,730,540
2015,Illinois,Ohio,11733,2522
2015,Illinois,Oklahoma,3493,1249
2015,Illinois,Oregon,1653,689
2015,Illinois,Pennsylvania,4054,1382
2015,Illinois,Rhode Island,265,235
2015,Illinois,South Carolina,4051,1453
2015,Illinois,South Dakota,1075,1139
2015,Illinois,Tennessee,6764,1848
2015,Illinois,Texas,21927,3507
2015,Illinois,Utah,1374,672
2015,Illinois,Vermont,265,231
2015,Illinois,Virginia,9699,2551
2015,Illinois,Washington,5794,3254
2015,Illinois,West Virginia,349,306
2015,Illinois,Wisconsin,23233,3335
2015,Illinois,Wyoming,398,238
2015,Indiana,Alabama,1184,546
2015,Indiana,Alaska,138,142
2015,Indiana,Arizona,4087,1875
2015,Indiana,Arkansas,784,521
2015,Indiana,California,8650,3545
2015,Indiana,Colorado,1982,927
2015,Indiana,Connecticut,777,570
2015,Indiana,Delaware,207,235
2015,Indiana,Florida,13396,2729
2015,Indiana,Georgia,5212,2456
2015,Indiana,Hawaii,471,483
2015,Indiana,Idaho,147,137
2015,Indiana,Illinois,14473,2641
2015,Indiana,Iowa,1564,818
2015,Indiana,Kansas,1470,1083
2015,Indiana,Kentucky,9982,1892
2015,Indiana,Louisiana,1120,629
2015,Indiana,Maine,172,217
2015,Indiana,Maryland,2016,964
2015,Indiana,Massachusetts,1267,831
2015,Indiana,Michigan,9300,2577
2015,Indiana,Minnesota,965,572
2015,Indiana,Mississippi,757,883
2015,Indiana,Missouri,3563,1239
2015,Indiana,Montana,1564,1274
2015,Indiana,Nevada,2149,1171
2015,Indiana,New Hampshire,1052,1018
2015,Indiana,New Jersey,1693,831
2015,Indiana,New Mexico,428,397
2015,Indiana,New York,2426,958
2015,Indiana,North Carolina,4903,3085
2015,Indiana,North Dakota,150,150
2015,Indiana,Ohio,11837,2610
2015,Indiana,Oklahoma,905,648
2015,Indiana,Oregon,826,380
2015,Indiana,Pennsylvania,2227,1031
2015,Indiana,Rhode Island,53,68
2015,Indiana,South Carolina,2033,900
2015,Indiana,South Dakota,157,250
2015,Indiana,Tennessee,7128,3311
2015,Indiana,Texas,9413,3478
2015,Indiana,Utah,501,341
2015,Indiana,Vermont,0,149
2015,Indiana,Virginia,2442,1111
2015,Indiana,Washington,1611,678
2015,Indiana,West Virginia,747,626
2015,Indiana,Wisconsin,2266,739
2015,Indiana,Wyoming,134,118
2015,Iowa,Alabama,478,421
2015,Iowa,Alaska,193,199
2015,Iowa,Arizona,3963,1243
2015,Iowa,Arkansas,589,357
2015,Iowa,California,1394,603
2015,Iowa,Colorado,2718,1171
2015,Iowa,Connecticut,362,411
2015,Iowa,Delaware,124,202
2015,Iowa,Florida,3142,1031
2015,Iowa,Georgia,908,628
2015,Iowa,Hawaii,308,282
2015,Iowa,Idaho,120,116
2015,Iowa,Illinois,9969,1965
2015,Iowa,Indiana,514,409
2015,Iowa,Kansas,2970,1601
2015,Iowa,Kentucky,750,333
2015,Iowa,Louisiana,457,305
2015,Iowa,Maine,212,282
2015,Iowa,Maryland,679,501
2015,Iowa,Massachusetts,0,200
2015,Iowa,Michigan,594,323
2015,Iowa,Minnesota,6996,2447
2015,Iowa,Mississippi,328,298
2015,Iowa,Missouri,6004,2032
2015,Iowa,Montana,606,652
2015,Iowa,Nevada,651,432
2015,Iowa,New Hampshire,109,177
2015,Iowa,New Jersey,77,102
2015,Iowa,New Mexico,181,231
2015,Iowa,New York,589,371
2015,Iowa,North Carolina,3180,1574
2015,Iowa,North Dakota,2500,2159
2015,Iowa,Ohio,1418,1124
2015,Iowa,Oklahoma,658,388
2015,Iowa,Oregon,1553,1056
2015,Iowa,Pennsylvania,506,283
2015,Iowa,Rhode Island,0,206
2015,Iowa,South Carolina,1036,855
2015,Iowa,South Dakota,2290,1067
2015,Iowa,Tennessee,1153,806
2015,Iowa,Texas,5874,1632
2015,Iowa,Utah,301,266
2015,Iowa,Vermont,97,164
2015,Iowa,Virginia,1204,627
2015,Iowa,Washington,1002,886
2015,Iowa,West Virginia,8,14
2015,Iowa,Wisconsin,5822,1921
2015,Iowa,Wyoming,251,226
2015,Kansas,Alabama,1277,759
2015,Kansas,Alaska,434,595
2015,Kansas,Arizona,2625,2099
2015,Kansas,Arkansas,2036,1334
2015,Kansas,California,3943,1290
2015,Kansas,Colorado,6294,1725
2015,Kansas,Connecticut,135,176
2015,Kansas,Delaware,154,254
2015,Kansas,Florida,3648,1682
2015,Kansas,Georgia,2614,1386
2015,Kansas,Hawaii,917,721
2015,Kansas,Idaho,1201,889
2015,Kansas,Illinois,1267,913
2015,Kansas,Indiana,1037,599
2015,Kansas,Iowa,1090,591
2015,Kansas,Kentucky,1976,1178
2015,Kansas,Louisiana,1115,1475
2015,Kansas,Maine,356,383
2015,Kansas,Maryland,881,491
2015,Kansas,Massachusetts,236,238
2015,Kansas,Michigan,2267,1286
2015,Kansas,Minnesota,1272,566
2015,Kansas,Mississippi,162,152
2015,Kansas,Missouri,20834,3254
2015,Kansas,Montana,301,278
2015,Kansas,Nevada,855,458
2015,Kansas,New Hampshire,0,184
2015,Kansas,New Jersey,275,272
2015,Kansas,New Mexico,303,251
2015,Kansas,New York,1061,903
2015,Kansas,North Carolina,2260,1117
2015,Kansas,North Dakota,84,98
2015,Kansas,Ohio,1182,743
2015,Kansas,Oklahoma,10058,2129
2015,Kansas,Oregon,582,371
2015,Kansas,Pennsylvania,998,573
2015,Kansas,Rhode Island,169,232
2015,Kansas,South Carolina,676,476
2015,Kansas,South Dakota,308,297
2015,Kansas,Tennessee,3227,3001
2015,Kansas,Texas,9952,2830
2015,Kansas,Utah,692,470
2015,Kansas,Vermont,18,30
2015,Kansas,Virginia,1724,872
2015,Kansas,Washington,2728,1452
2015,Kansas,West Virginia,103,167
2015,Kansas,Wisconsin,996,595
2015,Kansas,Wyoming,2,5
2015,Kentucky,Alabama,1365,534
2015,Kentucky,Alaska,238,306
2015,Kentucky,Arizona,3599,1415
2015,Kentucky,Arkansas,497,457
2015,Kentucky,California,3781,1513
2015,Kentucky,Colorado,1678,884
2015,Kentucky,Connecticut,30,51
2015,Kentucky,Delaware,75,119
2015,Kentucky,Florida,10036,2738
2015,Kentucky,Georgia,5313,1849
2015,Kentucky,Hawaii,1108,662
2015,Kentucky,Idaho,792,864
2015,Kentucky,Illinois,2654,995
2015,Kentucky,Indiana,13386,3039
2015,Kentucky,Iowa,194,184
2015,Kentucky,Kansas,1612,862
2015,Kentucky,Louisiana,2009,1884
2015,Kentucky,Maine,292,259
2015,Kentucky,Maryland,391,246
2015,Kentucky,Massachusetts,122,148
2015,Kentucky,Michigan,2111,847
2015,Kentucky,Minnesota,608,404
2015,Kentucky,Mississippi,1002,970
2015,Kentucky,Missouri,1724,1169
2015,Kentucky,Montana,102,142
2015,Kentucky,Nevada,707,481
2015,Kentucky,New Hampshire,361,516
2015,Kentucky,New Jersey,205,203
2015,Kentucky,New Mexico,329,259
2015,Kentucky,New York,1115,506
2015,Kentucky,North Carolina,4702,1472
2015,Kentucky,North Dakota,30,103
2015,Kentucky,Ohio,13849,2942
2015,Kentucky,Oklahoma,660,536
2015,Kentucky,Oregon,0,197
2015,Kentucky,Pennsylvania,1855,1076
2015,Kentucky,Rhode Island,118,117
2015,Kentucky,South Carolina,3007,1531
2015,Kentucky,South Dakota,31,72
2015,Kentucky,Tennessee,14772,3515
2015,Kentucky,Texas,4884,1568
2015,Kentucky,Utah,220,223
2015,Kentucky,Vermont,199,194
2015,Kentucky,Virginia,2802,1303
2015,Kentucky,Washington,875,715
2015,Kentucky,West Virginia,1871,993
2015,Kentucky,Wisconsin,728,592
2015,Kentucky,Wyoming,204,277
2015,Louisiana,Alabama,1566,823
2015,Louisiana,Alaska,210,206
2015,Louisiana,Arizona,1801,1008
2015,Louisiana,Arkansas,3601,1494
2015,Louisiana,California,6324,1425
2015,Louisiana,Colorado,3007,1366
2015,Louisiana,Connecticut,139,135
2015,Louisiana,Delaware,0,190
2015,Louisiana,Florida,6560,3205
2015,Louisiana,Georgia,3277,1425
2015,Louisiana,Hawaii,455,495
2015,Louisiana,Idaho,240,252
2015,Louisiana,Illinois,2022,1320
2015,Louisiana,Indiana,968,713
2015,Louisiana,Iowa,604,293
2015,Louisiana,Kansas,458,335
2015,Louisiana,Kentucky,280,337
2015,Louisiana,Maine,617,129
2015,Louisiana,Maryland,323,243
2015,Louisiana,Massachusetts,561,455
2015,Louisiana,Michigan,1291,943
2015,Louisiana,Minnesota,382,365
2015,Louisiana,Mississippi,8678,2671
2015,Louisiana,Missouri,690,483
2015,Louisiana,Montana,0,165
2015,Louisiana,Nevada,318,266
2015,Louisiana,New Hampshire,394,556
2015,Louisiana,New Jersey,1933,1448
2015,Louisiana,New Mexico,218,198
2015,Louisiana,New York,1790,1340
2015,Louisiana,North Carolina,2632,1150
2015,Louisiana,North Dakota,244,253
2015,Louisiana,Ohio,1273,719
2015,Louisiana,Oklahoma,2604,934
2015,Louisiana,Oregon,1601,1223
2015,Louisiana,Pennsylvania,199,189
2015,Louisiana,Rhode Island,60,81
2015,Louisiana,South Carolina,1751,1007
2015,Louisiana,South Dakota,0,151
2015,Louisiana,Tennessee,2784,1322
2015,Louisiana,Texas,31044,5005
2015,Louisiana,Utah,268,317
2015,Louisiana,Vermont,138,238
2015,Louisiana,Virginia,3993,1464
2015,Louisiana,Washington,632,408
2015,Louisiana,West Virginia,0,189
2015,Louisiana,Wisconsin,1015,619
2015,Louisiana,Wyoming,314,482
2015,Maine,Alabama,97,166
2015,Maine,Alaska,17,32
2015,Maine,Arizona,780,584
2015,Maine,Arkansas,0,190
2015,Maine,California,1745,1248
2015,Maine,Colorado,185,220
2015,Maine,Connecticut,939,614
2015,Maine,Delaware,376,488
2015,Maine,Florida,5178,1920
2015,Maine,Georgia,735,557
2015,Maine,Hawaii,255,391
2015,Maine,Idaho,128,213
2015,Maine,Illinois,563,457
2015,Maine,Indiana,698,728
2015,Maine,Iowa,137,167
2015,Maine,Kansas,145,183
2015,Maine,Kentucky,477,431
2015,Maine,Louisiana,47,65
2015,Maine,Maryland,109,137
2015,Maine,Massachusetts,3417,953
2015,Maine,Michigan,590,421
2015,Maine,Minnesota,77,95
2015,Maine,Mississippi,0,207
2015,Maine,Missouri,275,322
2015,Maine,Montana,201,247
2015,Maine,Nevada,66,108
2015,Maine,New Hampshire,4956,1971
2015,Maine,New Jersey,306,265
2015,Maine,New Mexico,663,925
2015,Maine,New York,1138,502
2015,Maine,North Carolina,1904,1085
2015,Maine,North Dakota,0,151
2015,Maine,Ohio,643,588
2015,Maine,Oklahoma,304,261
2015,Maine,Oregon,234,281
2015,Maine,Pennsylvania,963,549
2015,Maine,Rhode Island,422,303
2015,Maine,South Carolina,1006,595
2015,Maine,South Dakota,0,151
2015,Maine,Tennessee,943,797
2015,Maine,Texas,1144,933
2015,Maine,Utah,152,158
2015,Maine,Vermont,999,737
2015,Maine,Virginia,1548,904
2015,Maine,Washington,655,703
2015,Maine,West Virginia,156,181
2015,Maine,Wisconsin,46,46
2015,Maine,Wyoming,790,1007
2015,Maryland,Alabama,1435,819
2015,Maryland,Alaska,444,606
2015,Maryland,Arizona,2105,963
2015,Maryland,Arkansas,70,80
2015,Maryland,California,9981,2206
2015,Maryland,Colorado,2286,1007
2015,Maryland,Connecticut,917,578
2015,Maryland,Delaware,6749,1688
2015,Maryland,Florida,16449,3351
2015,Maryland,Georgia,4328,1352
2015,Maryland,Hawaii,654,450
2015,Maryland,Idaho,170,81
2015,Maryland,Illinois,2549,813
2015,Maryland,Indiana,811,496
2015,Maryland,Iowa,287,224
2015,Maryland,Kansas,815,665
2015,Maryland,Kentucky,2040,1283
2015,Maryland,Louisiana,1149,675
2015,Maryland,Maine,216,162
2015,Maryland,Massachusetts,3696,1455
2015,Maryland,Michigan,1214,607
2015,Maryland,Minnesota,1270,1211
2015,Maryland,Mississippi,681,586
2015,Maryland,Missouri,918,486
2015,Maryland,Montana,153,147
2015,Maryland,Nevada,816,489
2015,Maryland,New Hampshire,307,246
2015,Maryland,New Jersey,3215,1127
2015,Maryland,New Mexico,539,296
2015,Maryland,New York,7167,1763
2015,Maryland,North Carolina,11383,2566
2015,Maryland,North Dakota,307,275
2015,Maryland,Ohio,3591,909
2015,Maryland,Oklahoma,1186,652
2015,Maryland,Oregon,878,516
2015,Maryland,Pennsylvania,17424,3207
2015,Maryland,Rhode Island,500,443
2015,Maryland,South Carolina,4963,2074
2015,Maryland,South Dakota,207,212
2015,Maryland,Tennessee,2664,1233
2015,Maryland,Texas,10839,2613
2015,Maryland,Utah,672,386
2015,Maryland,Vermont,561,372
2015,Maryland,Virginia,28155,4261
2015,Maryland,Washington,3844,1756
2015,Maryland,West Virginia,5308,1794
2015,Maryland,Wisconsin,895,625
2015,Maryland,Wyoming,10,20
2015,Massachusetts,Alabama,446,296
2015,Massachusetts,Alaska,449,346
2015,Massachusetts,Arizona,3030,1602
2015,Massachusetts,Arkansas,521,513
2015,Massachusetts,California,12628,2708
2015,Massachusetts,Colorado,2378,923
2015,Massachusetts,Connecticut,9498,1742
2015,Massachusetts,Delaware,1161,938
2015,Massachusetts,Florida,16651,2624
2015,Massachusetts,Georgia,2496,1782
2015,Massachusetts,Hawaii,601,469
2015,Massachusetts,Idaho,457,324
2015,Massachusetts,Illinois,3460,1060
2015,Massachusetts,Indiana,1172,932
2015,Massachusetts,Iowa,487,647
2015,Massachusetts,Kansas,621,713
2015,Massachusetts,Kentucky,1197,844
2015,Massachusetts,Louisiana,837,611
2015,Massachusetts,Maine,4433,1364
2015,Massachusetts,Maryland,3259,1214
2015,Massachusetts,Michigan,3158,1098
2015,Massachusetts,Minnesota,1369,755
2015,Massachusetts,Mississippi,906,770
2015,Massachusetts,Missouri,1719,814
2015,Massachusetts,Montana,39,75
2015,Massachusetts,Nevada,792,753
2015,Massachusetts,New Hampshire,19187,3203
2015,Massachusetts,New Jersey,4901,1644
2015,Massachusetts,New Mexico,483,389
2015,Massachusetts,New York,16726,2569
2015,Massachusetts,North Carolina,5387,1498
2015,Massachusetts,North Dakota,103,182
2015,Massachusetts,Ohio,3603,1581
2015,Massachusetts,Oklahoma,1052,836
2015,Massachusetts,Oregon,2295,981
2015,Massachusetts,Pennsylvania,5285,1341
2015,Massachusetts,Rhode Island,12652,2969
2015,Massachusetts,South Carolina,3002,1136
2015,Massachusetts,South Dakota,0,151
2015,Massachusetts,Tennessee,4061,1832
2015,Massachusetts,Texas,8279,2241
2015,Massachusetts,Utah,1029,751
2015,Massachusetts,Vermont,2840,758
2015,Massachusetts,Virginia,3632,1016
2015,Massachusetts,Washington,2600,926
2015,Massachusetts,West Virginia,126,115
2015,Massachusetts,Wisconsin,869,834
2015,Massachusetts,Wyoming,0,192
2015,Michigan,Alabama,2540,879
2015,Michigan,Alaska,955,959
2015,Michigan,Arizona,9069,2478
2015,Michigan,Arkansas,1922,1542
2015,Michigan,California,8852,2150
2015,Michigan,Colorado,3739,1208
2015,Michigan,Connecticut,467,373
2015,Michigan,Delaware,162,192
2015,Michigan,Florida,26138,4616
2015,Michigan,Georgia,5744,1604
2015,Michigan,Hawaii,834,547
2015,Michigan,Idaho,100,133
2015,Michigan,Illinois,11936,2521
2015,Michigan,Indiana,11465,2827
2015,Michigan,Iowa,730,434
2015,Michigan,Kansas,2205,2241
2015,Michigan,Kentucky,2617,966
2015,Michigan,Louisiana,1776,939
2015,Michigan,Maine,168,225
2015,Michigan,Maryland,1915,875
2015,Michigan,Massachusetts,1086,594
2015,Michigan,Minnesota,2742,848
2015,Michigan,Mississippi,957,428
2015,Michigan,Missouri,1647,800
2015,Michigan,Montana,791,773
2015,Michigan,Nevada,2597,1062
2015,Michigan,New Hampshire,636,370
2015,Michigan,New Jersey,1616,1296
2015,Michigan,New Mexico,1159,896
2015,Michigan,New York,4390,1349
2015,Michigan,North Carolina,6588,2158
2015,Michigan,North Dakota,1722,1017
2015,Michigan,Ohio,13867,2636
2015,Michigan,Oklahoma,3298,1607
2015,Michigan,Oregon,1644,976
2015,Michigan,Pennsylvania,3274,1303
2015,Michigan,Rhode Island,61,99
2015,Michigan,South Carolina,3496,1976
2015,Michigan,South Dakota,190,184
2015,Michigan,Tennessee,6454,2109
2015,Michigan,Texas,13919,3704
2015,Michigan,Utah,575,313
2015,Michigan,Vermont,765,909
2015,Michigan,Virginia,3421,1209
2015,Michigan,Washington,2578,1069
2015,Michigan,West Virginia,524,453
2015,Michigan,Wisconsin,4897,1761
2015,Michigan,Wyoming,48,73
2015,Minnesota,Alabama,193,234
2015,Minnesota,Alaska,1173,1134
2015,Minnesota,Arizona,8499,2397
2015,Minnesota,Arkansas,114,141
2015,Minnesota,California,4887,1144
2015,Minnesota,Colorado,5443,2697
2015,Minnesota,Connecticut,548,412
2015,Minnesota,Delaware,81,137
2015,Minnesota,Florida,5433,1621
2015,Minnesota,Georgia,3078,2374
2015,Minnesota,Hawaii,733,540
2015,Minnesota,Idaho,533,419
2015,Minnesota,Illinois,4832,1498
2015,Minnesota,Indiana,1620,963
2015,Minnesota,Iowa,8401,1581
2015,Minnesota,Kansas,729,606
2015,Minnesota,Kentucky,509,382
2015,Minnesota,Louisiana,592,453
2015,Minnesota,Maine,25,44
2015,Minnesota,Maryland,638,571
2015,Minnesota,Massachusetts,1433,639
2015,Minnesota,Michigan,3209,1038
2015,Minnesota,Mississippi,10,21
2015,Minnesota,Missouri,2813,1067
2015,Minnesota,Montana,633,409
2015,Minnesota,Nevada,2966,1823
2015,Minnesota,New Hampshire,431,725
2015,Minnesota,New Jersey,715,486
2015,Minnesota,New Mexico,318,214
2015,Minnesota,New York,1876,1267
2015,Minnesota,North Carolina,2635,1164
2015,Minnesota,North Dakota,13712,2658
2015,Minnesota,Ohio,1772,883
2015,Minnesota,Oklahoma,1015,465
2015,Minnesota,Oregon,2035,1149
2015,Minnesota,Pennsylvania,1799,869
2015,Minnesota,Rhode Island,58,118
2015,Minnesota,South Carolina,987,492
2015,Minnesota,South Dakota,3878,1239
2015,Minnesota,Tennessee,1667,1065
2015,Minnesota,Texas,4956,1562
2015,Minnesota,Utah,519,474
2015,Minnesota,Vermont,10,23
2015,Minnesota,Virginia,2788,1018
2015,Minnesota,Washington,3503,1494
2015,Minnesota,West Virginia,371,354
2015,Minnesota,Wisconsin,19812,2383
2015,Minnesota,Wyoming,788,611
2015,Mississippi,Alabama,7442,2015
2015,Mississippi,Alaska,0,149
2015,Mississippi,Arizona,544,485
2015,Mississippi,Arkansas,3415,1178
2015,Mississippi,California,2539,1501
2015,Mississippi,Colorado,881,862
2015,Mississippi,Connecticut,84,104
2015,Mississippi,Delaware,26,58
2015,Mississippi,Florida,5415,2262
2015,Mississippi,Georgia,4395,2358
2015,Mississippi,Hawaii,164,248
2015,Mississippi,Idaho,0,193
2015,Mississippi,Illinois,2503,1090
2015,Mississippi,Indiana,646,434
2015,Mississippi,Iowa,433,262
2015,Mississippi,Kansas,20,36
2015,Mississippi,Kentucky,528,319
2015,Mississippi,Louisiana,11095,2967
2015,Mississippi,Maine,0,163
2015,Mississippi,Maryland,767,720
2015,Mississippi,Massachusetts,499,274
2015,Mississippi,Michigan,633,300
2015,Mississippi,Minnesota,220,253
2015,Mississippi,Missouri,1930,1022
2015,Mississippi,Montana,61,102
2015,Mississippi,Nevada,152,191
2015,Mississippi,New Hampshire,241,381
2015,Mississippi,New Jersey,273,346
2015,Mississippi,New Mexico,1327,1433
2015,Mississippi,New York,1083,816
2015,Mississippi,North Carolina,721,408
2015,Mississippi,North Dakota,238,284
2015,Mississippi,Ohio,890,657
2015,Mississippi,Oklahoma,712,586
2015,Mississippi,Oregon,146,166
2015,Mississippi,Pennsylvania,1560,1654
2015,Mississippi,Rhode Island,37,70
2015,Mississippi,South Carolina,1309,801
2015,Mississippi,South Dakota,10,16
2015,Mississippi,Tennessee,9473,2098
2015,Mississippi,Texas,13476,5791
2015,Mississippi,Utah,1145,983
2015,Mississippi,Vermont,0,149
2015,Mississippi,Virginia,1920,1072
2015,Mississippi,Washington,916,670
2015,Mississippi,West Virginia,249,350
2015,Mississippi,Wisconsin,684,527
2015,Mississippi,Wyoming,0,192
2015,Missouri,Alabama,1174,794
2015,Missouri,Alaska,905,453
2015,Missouri,Arizona,4069,1439
2015,Missouri,Arkansas,6367,1828
2015,Missouri,California,6465,1991
2015,Missouri,Colorado,6798,2208
2015,Missouri,Connecticut,638,512
2015,Missouri,Delaware,82,159
2015,Missouri,Florida,10480,2549
2015,Missouri,Georgia,4897,2184
2015,Missouri,Hawaii,633,507
2015,Missouri,Idaho,1864,1710
2015,Missouri,Illinois,15395,2923
2015,Missouri,Indiana,3176,1240
2015,Missouri,Iowa,4932,1401
2015,Missouri,Kansas,21840,3292
2015,Missouri,Kentucky,1731,836
2015,Missouri,Louisiana,738,519
